epoch,acc,loss,val_acc,val_loss
0,0.7778125,0.532756794244,0.596875,0.688400850296
1,0.8909375,0.273910170756,0.890625,0.294344869852
2,0.90875,0.22535210371,0.873125,0.330540405661
3,0.9278125,0.182724962384,0.80375,0.680728163123
4,0.9371875,0.153146662153,0.915625,0.256755082756
5,0.9490625,0.129803266991,0.935,0.15963771455
6,0.9603125,0.113550431374,0.935,0.167824249659
7,0.9609375,0.105217591515,0.93625,0.176031947322
8,0.956875,0.109862862797,0.929375,0.195405139551
9,0.96125,0.103418267188,0.903125,0.326834961604
10,0.97125,0.0796573744621,0.925625,0.240234699436
11,0.9675,0.086366940029,0.950625,0.146906938013
12,0.9709375,0.0817287247977,0.936875,0.185437819827
13,0.9725,0.06592336623,0.958125,0.124298001658
14,0.9690625,0.0788924136641,0.94125,0.143654986285
15,0.9765625,0.0650051088375,0.906875,0.257639671117
16,0.97875,0.0617954133777,0.958125,0.126055591023
17,0.979375,0.0576606987277,0.950625,0.155182067305
18,0.98,0.0561885262001,0.939375,0.204315485712
19,0.9815625,0.0539989660587,0.93,0.215453971149
20,0.9853125,0.044178016712,0.9475,0.161095787156
21,0.980625,0.0568430964439,0.945625,0.171206274917
22,0.9803125,0.0564760652347,0.940625,0.17324536033
23,0.9803125,0.0559050302696,0.950625,0.136611019094
24,0.9865625,0.0467215476884,0.94375,0.169206669824
25,0.9821875,0.0490233558719,0.958125,0.115296859434
26,0.9796875,0.0578214121179,0.9575,0.13022799518
27,0.981875,0.0486713450029,0.96875,0.0908700673515
28,0.9825,0.0497944759531,0.96125,0.117304581981
29,0.9815625,0.0518199534249,0.954375,0.140324056111
30,0.986875,0.043761439115,0.941875,0.154326822329
31,0.988125,0.0362431735732,0.935625,0.195494493097
32,0.98875,0.0344326721341,0.951875,0.178863274041
33,0.986875,0.0393136795785,0.929375,0.264633113067
34,0.986875,0.0423974341142,0.965,0.110758325465
35,0.9859375,0.0424605733796,0.956875,0.134129861789
36,0.984375,0.038938552998,0.9325,0.266323367096
37,0.98875,0.0322323349304,0.9525,0.156221500309
38,0.98625,0.0372340740764,0.954375,0.153681606799
39,0.9884375,0.0318293143751,0.954375,0.12072275958
40,0.9878125,0.0331513434433,0.956875,0.112993605402
41,0.9890625,0.0318932272692,0.94875,0.148666855819
42,0.9875,0.0315150482062,0.96,0.118002862493
43,0.9890625,0.0309146004671,0.9475,0.164831623929
44,0.98875,0.0324478071631,0.963125,0.110131209623
45,0.9834375,0.0420409259852,0.9625,0.105142957859
46,0.9909375,0.0245086903332,0.966875,0.102653713855
47,0.985625,0.0350456985354,0.97,0.0953304299363
48,0.991875,0.0275113356381,0.9625,0.119148409469
49,0.98875,0.0312974310538,0.97125,0.0875426317193
50,0.9884375,0.0353922995023,0.969375,0.105023700844
51,0.9909375,0.0254212228413,0.969375,0.0853006390249
52,0.990625,0.0277489886584,0.980625,0.0613770488324
53,0.9896875,0.0276689455329,0.95625,0.108363486719
54,0.9875,0.0344732387143,0.94375,0.217864123168
55,0.9871875,0.0303398032981,0.97125,0.0778307105962
56,0.9909375,0.0250105720846,0.9675,0.115124924027
57,0.9865625,0.0322140088471,0.971875,0.0856504644686
58,0.990625,0.0239371219772,0.953125,0.142708659477
59,0.991875,0.021385847138,0.95375,0.156830549231
60,0.986875,0.0339830718387,0.971875,0.0783992667275
61,0.9934375,0.0204206944478,0.9575,0.150929624522
62,0.9896875,0.0280748572876,0.964375,0.110470344536
63,0.9915625,0.0230567179978,0.9625,0.10408123528
64,0.98875,0.0308444237195,0.96125,0.113275798964
65,0.9909375,0.022259454478,0.973125,0.0779913380276
66,0.99125,0.0246119613448,0.965,0.114327260524
67,0.9928125,0.0199446890605,0.97125,0.0898795207974
68,0.9925,0.0211632801843,0.956875,0.132293312778
69,0.99375,0.0196317502692,0.965,0.0944125308248
70,0.995,0.0156625597716,0.97,0.0831074098707
71,0.9959375,0.0135549455212,0.964375,0.125569729413
72,0.99,0.0260348904141,0.92875,0.266407683383
73,0.99375,0.0184215454243,0.98125,0.0692999259906
74,0.9934375,0.0194575659819,0.97,0.100809641155
75,0.9921875,0.0182015062954,0.96125,0.147446727081
76,0.99125,0.0257247059283,0.97,0.101346045739
77,0.9925,0.0175244857991,0.9575,0.147906279323
78,0.9925,0.0230556284569,0.964375,0.11660681766
79,0.9903125,0.0277913170663,0.965625,0.115547009823
80,0.9915625,0.0196472263553,0.976875,0.0843318907247
81,0.9925,0.018325289895,0.978125,0.0521101513132
82,0.99375,0.0164460499832,0.9675,0.0963981165271
83,0.994375,0.0180691972137,0.958125,0.140137823857
84,0.9934375,0.0202807921433,0.960625,0.15922056029
85,0.9934375,0.0186703208371,0.95125,0.191044415971
86,0.9940625,0.017115346881,0.966875,0.101767506963
87,0.9909375,0.0257418028251,0.965625,0.121203944372
88,0.9940625,0.0171822975267,0.959375,0.120575482973
89,0.9953125,0.0132922843384,0.96375,0.113997473526
90,0.9925,0.0216510751392,0.951875,0.148568903224
91,0.994375,0.0165586552947,0.965,0.122622349603
92,0.995625,0.0173253327046,0.96,0.119198732125
93,0.994375,0.0136775856512,0.969375,0.112727351888
94,0.993125,0.0216105893028,0.95125,0.187729757919
95,0.9896875,0.0260652186224,0.968125,0.0967804209294
96,0.994375,0.0143071460516,0.97625,0.0804098981281
97,0.99,0.022543182748,0.97375,0.0881551370956
98,0.995,0.0127078344629,0.9825,0.0542545977156
99,0.9953125,0.0119960084371,0.98,0.0606589694228
