epoch,acc,loss,val_acc,val_loss
0,0.758125,0.585270957202,0.626875,0.597916764021
1,0.8378125,0.387841811776,0.70625,0.566462977529
2,0.886875,0.275632216036,0.8625,0.317135621607
3,0.90875,0.230015004762,0.898125,0.248193353564
4,0.920625,0.192875996605,0.925,0.1945088505
5,0.924375,0.193300674781,0.8775,0.319086438566
6,0.93375,0.165606710464,0.86625,0.388470549583
7,0.94125,0.1475968601,0.94125,0.16267038431
8,0.9440625,0.144675673302,0.915625,0.260773481354
9,0.94875,0.142509781495,0.95,0.14278771691
10,0.9465625,0.135769698955,0.95125,0.131845841594
11,0.9584375,0.104933990063,0.941875,0.170169595256
12,0.9540625,0.121069587134,0.946875,0.132426998373
13,0.96,0.112422345122,0.953125,0.138640158148
14,0.9621875,0.110037121857,0.95,0.121973529849
15,0.9640625,0.0960405442491,0.96125,0.0988093093596
16,0.9640625,0.0965277374489,0.955,0.12143602632
17,0.966875,0.0944279309455,0.956875,0.115590801574
18,0.95875,0.105490294006,0.9625,0.105784745403
19,0.964375,0.0898958039749,0.943125,0.147922713645
20,0.969375,0.0775815183856,0.955625,0.125494292602
21,0.9665625,0.0804740655422,0.945,0.143631313234
22,0.9715625,0.0810728016775,0.960625,0.107720157821
23,0.9615625,0.0971702568093,0.948125,0.132930076942
24,0.9725,0.0680816182308,0.958125,0.128388137007
25,0.9725,0.0711714799493,0.954375,0.122782090548
26,0.97625,0.0651765190938,0.96125,0.121419471856
27,0.976875,0.0648042868706,0.953125,0.144928008677
28,0.9728125,0.0720387370745,0.9625,0.0998284967151
29,0.9746875,0.0652861837181,0.9675,0.0893865150213
30,0.9725,0.0712045542663,0.969375,0.0950622216798
31,0.9765625,0.0578937394707,0.955,0.125341860969
32,0.974375,0.0742882534489,0.944375,0.158047777265
33,0.9790625,0.0628000410739,0.97,0.0896782923769
34,0.9740625,0.0701552856248,0.9675,0.0933313951595
35,0.9809375,0.0506160044449,0.953125,0.143525093608
36,0.976875,0.0638894837076,0.9675,0.098348032916
37,0.97875,0.053249764035,0.973125,0.0832993543427
38,0.9796875,0.0561498958361,0.945625,0.159095467292
39,0.98125,0.0518728929595,0.963125,0.100805015545
40,0.98,0.054825744119,0.963125,0.096639626692
41,0.9796875,0.0544261760847,0.965625,0.0929504235461
42,0.983125,0.0464906700095,0.97375,0.0706814163411
43,0.9803125,0.0529869308218,0.96,0.118039323646
44,0.97875,0.0530531412689,0.968125,0.0902324310411
45,0.9790625,0.0508546873857,0.95625,0.120144570316
46,0.976875,0.0628405198408,0.93375,0.182779497933
47,0.981875,0.0535029337101,0.97125,0.0827547133621
48,0.9790625,0.0526968977763,0.973125,0.0742902397364
49,0.9809375,0.0521767826617,0.974375,0.0707149726059
50,0.9840625,0.0413717564044,0.9725,0.0765897794068
51,0.9825,0.0473661543001,0.97,0.0740726497211
52,0.981875,0.0529266087065,0.975625,0.0702384044416
53,0.983125,0.0455346894055,0.974375,0.0680829071789
54,0.9871875,0.03783169128,0.979375,0.0550128203782
55,0.98375,0.0428661464184,0.97375,0.06945761109
56,0.984375,0.0436455736309,0.97625,0.0727361001261
57,0.9809375,0.0551466382865,0.970625,0.090154032649
58,0.9859375,0.0392300572526,0.974375,0.0754315970792
59,0.980625,0.0499120683473,0.968125,0.10723061963
60,0.9834375,0.0384959791275,0.965625,0.0928152165795
61,0.9871875,0.0358106651035,0.9725,0.0753380391444
62,0.9840625,0.0409883489358,0.96125,0.130534927249
63,0.981875,0.0471461618372,0.979375,0.0640422967181
64,0.9815625,0.0495973493531,0.965,0.101432715843
65,0.9853125,0.0445250905777,0.978125,0.0496216018032
66,0.9884375,0.0364098865312,0.98,0.0488635219214
67,0.986875,0.0358665260283,0.96,0.114436362591
68,0.9871875,0.0325814481406,0.94875,0.153689327277
69,0.9853125,0.0382885220862,0.96625,0.0990066451905
70,0.98625,0.0435528914395,0.973125,0.0748822090065
71,0.9871875,0.0346731213998,0.9775,0.0606483399076
72,0.9903125,0.0279694231978,0.97125,0.0767354942439
73,0.9909375,0.0261172926449,0.97625,0.0650611205748
74,0.985,0.0477851205796,0.961875,0.111762479371
75,0.9871875,0.0330902347353,0.965,0.113474332873
76,0.9871875,0.0336950452154,0.97,0.088543499317
77,0.9915625,0.0236468220424,0.971875,0.0753987879911
78,0.9853125,0.0407642013999,0.979375,0.050255575832
79,0.9859375,0.0347037362936,0.970625,0.0860252551362
80,0.9859375,0.0390354946558,0.980625,0.0531769629475
81,0.989375,0.02990968197,0.97125,0.0820189866144
82,0.9878125,0.0350054734544,0.978125,0.066511848243
83,0.990625,0.0312363989139,0.946875,0.159053010996
84,0.9853125,0.0369623886241,0.9675,0.0836331529869
85,0.9875,0.0342491140624,0.969375,0.088613799992
86,0.986875,0.0351214405254,0.980625,0.063899048795
87,0.988125,0.0314426763263,0.973125,0.0817702273722
88,0.989375,0.0286392739112,0.965625,0.115669765631
89,0.9865625,0.036629048725,0.970625,0.0741641307576
90,0.9890625,0.0292499806971,0.975,0.0727801849059
91,0.98625,0.0396449834277,0.969375,0.0836218247004
92,0.9890625,0.0309031865699,0.975,0.0662621102296
93,0.9903125,0.0297694597473,0.934375,0.19959359454
94,0.9834375,0.0389328715199,0.973125,0.0854255853873
95,0.986875,0.0339187312213,0.973125,0.0732618476357
96,0.99,0.0265978312859,0.985,0.0513523871358
97,0.985625,0.0362687060842,0.975625,0.0616860335134
98,0.9859375,0.0318930650124,0.985,0.0524881774257
99,0.990625,0.030093261135,0.97625,0.0674621248851
