epoch,acc,loss,val_acc,val_loss
0,0.704375,0.714183104336,0.529375,0.757166442871
1,0.7890625,0.499248409271,0.73625,0.810683839917
2,0.8225,0.444848917872,0.838125,0.387760629356
3,0.850625,0.381246905699,0.8575,0.381027912199
4,0.860625,0.33696053952,0.891875,0.298736081868
5,0.875625,0.308648678735,0.870625,0.295467709899
6,0.876875,0.319495082796,0.86875,0.362733448893
7,0.89,0.300282560289,0.883125,0.274226136804
8,0.8925,0.278291043788,0.894375,0.256079944968
9,0.9028125,0.258600445539,0.8825,0.277745932937
10,0.89625,0.278381616734,0.904375,0.242406482846
11,0.9075,0.237645377032,0.866875,0.616880813092
12,0.905,0.240940557867,0.904375,0.236264607608
13,0.9078125,0.238485219404,0.905,0.227955417037
14,0.9109375,0.236923486218,0.915625,0.222608127594
15,0.915,0.23036817275,0.906875,0.250060147345
16,0.9196875,0.206224651113,0.884375,0.287070273608
17,0.919375,0.203116611242,0.879375,0.455732646734
18,0.925625,0.187184581123,0.868125,0.835130907744
19,0.9265625,0.200136712603,0.883125,0.76540312916
20,0.9228125,0.192774560116,0.913125,0.257142765746
21,0.929375,0.186029886529,0.904375,0.369619468302
22,0.9303125,0.177741791308,0.88625,0.313044342697
23,0.92125,0.17895882979,0.91375,0.218942584582
24,0.9309375,0.176567550004,0.911875,0.233157372847
25,0.9309375,0.171753126681,0.915,0.233179273531
26,0.935,0.171583344676,0.92125,0.227515419684
27,0.93125,0.176015423667,0.9125,0.237484770715
28,0.93125,0.159934764281,0.923125,0.201080264896
29,0.9290625,0.175840046667,0.90875,0.22747015968
30,0.9275,0.178876103163,0.924375,0.183189671263
31,0.94125,0.151109630503,0.933125,0.167990502454
32,0.9328125,0.165677934736,0.920625,0.193278592154
33,0.933125,0.164214795809,0.9175,0.212802916765
34,0.938125,0.153759797383,0.930625,0.177035872638
35,0.9496875,0.133330665659,0.92625,0.17486546047
36,0.9421875,0.146503658062,0.919375,0.222245111391
37,0.93375,0.165110488757,0.9075,0.258994196914
38,0.939375,0.154577182233,0.905625,0.223391415477
39,0.9490625,0.131127887052,0.94375,0.143223678768
40,0.9440625,0.152687967177,0.9275,0.179923078679
41,0.955,0.124930163957,0.93625,0.167855041847
42,0.933125,0.17216924049,0.904375,0.234759652838
43,0.944375,0.144500080347,0.93375,0.177543671355
44,0.9534375,0.125144707607,0.905,0.267862687111
45,0.9421875,0.160127402321,0.94,0.148323818892
46,0.945,0.130792844146,0.931875,0.163628606163
47,0.948125,0.135373798516,0.944375,0.149987624921
48,0.9509375,0.139431302045,0.915,0.206487202346
49,0.9559375,0.129002092984,0.943125,0.145451420508
50,0.943125,0.141284534,0.914375,0.217149685472
51,0.9403125,0.146609546132,0.93125,0.185319146626
52,0.95375,0.118593316711,0.93625,0.156657526419
53,0.955,0.112376166647,0.863125,0.41645712778
54,0.9546875,0.10849599516,0.923125,0.194934990555
55,0.948125,0.142798403241,0.899375,0.529237088487
56,0.9521875,0.125783708654,0.923125,0.234255683124
57,0.9471875,0.129477073941,0.929375,0.187663815171
58,0.9434375,0.151918392703,0.9475,0.141583414786
59,0.9559375,0.111399956085,0.93375,0.165536160283
60,0.954375,0.121901488956,0.9375,0.158719024658
61,0.95875,0.110887311287,0.939375,0.147345668972
62,0.959375,0.111534980051,0.939375,0.142628584988
63,0.9496875,0.119770948887,0.948125,0.131765496992
64,0.956875,0.119850730337,0.94125,0.163973547071
65,0.9575,0.1125396528,0.940625,0.162729691528
66,0.9571875,0.114580929335,0.94625,0.137762435786
67,0.9528125,0.12472977845,0.936875,0.154641016014
68,0.9634375,0.106632040199,0.93,0.19061803937
69,0.95625,0.113900394272,0.9525,0.141204072572
70,0.9571875,0.11407300394,0.938125,0.148456135131
71,0.9590625,0.106517689954,0.935625,0.170393011607
72,0.9515625,0.126110829506,0.9375,0.175452952385
73,0.958125,0.109881485766,0.94,0.160488076583
74,0.9596875,0.102904409003,0.94625,0.140985001754
75,0.9584375,0.11117985189,0.934375,0.170059703887
76,0.9528125,0.11103398622,0.939375,0.150761702824
77,0.95375,0.117321873419,0.940625,0.168197573721
78,0.95875,0.10959668831,0.936875,0.151323467288
79,0.96125,0.10568333067,0.943125,0.140876296908
80,0.9559375,0.115017969981,0.935625,0.161330486983
81,0.9578125,0.116629679892,0.93625,0.161550450549
82,0.951875,0.118204343915,0.944375,0.144428766258
83,0.955625,0.112310643792,0.949375,0.130934396088
84,0.9590625,0.112015116196,0.93875,0.169006371163
85,0.9565625,0.113101804587,0.946875,0.132955223108
86,0.968125,0.0918329361081,0.945625,0.155036893301
87,0.96,0.102617942812,0.93,0.193642848227
88,0.9603125,0.111883830521,0.943125,0.135485369191
89,0.9609375,0.109612697167,0.956875,0.114122865088
90,0.9615625,0.104940786064,0.95375,0.122251429651
91,0.96875,0.0922930790763,0.92625,0.18871217899
92,0.9603125,0.0993777761143,0.9425,0.158099568635
93,0.9671875,0.0884521037946,0.9375,0.156509284005
94,0.9646875,0.0896197752841,0.943125,0.160914996564
95,0.9621875,0.102940499568,0.92125,0.24619117599
96,0.9596875,0.113915459225,0.946875,0.144357731864
97,0.956875,0.106852612197,0.9475,0.157391579226
98,0.9578125,0.108769180747,0.948125,0.147154492866
99,0.96375,0.102219781289,0.96,0.124519398231
